,PARTICIPANT_ID,Y1_LOGISTIC,Y1_NAIVEBAYES,Y2_REGRESSION
4587,4587,0.0,1.0,4:16:16
4588,4588,0.0,1.0,4:19:39
4589,4589,1.0,1.0,4:04:54
4590,4590,0.0,0.0,4:40:11
4591,4591,0.0,1.0,4:32:57
4592,4592,1.0,1.0,4:40:31
4593,4593,0.0,1.0,4:50:32
4594,4594,0.0,0.0,4:17:52
4595,4595,0.0,0.0,4:21:42
4596,4596,0.0,1.0,5:07:29
4597,4597,0.0,1.0,4:41:20
4598,4598,1.0,1.0,4:20:58
4599,4599,0.0,0.0,4:44:15
4600,4600,1.0,0.0,5:04:42
4601,4601,1.0,1.0,5:14:04
4602,4602,1.0,1.0,4:35:48
4603,4603,0.0,0.0,4:04:01
4604,4604,0.0,1.0,5:13:24
4605,4605,0.0,0.0,4:39:32
4606,4606,0.0,1.0,4:26:22
4607,4607,0.0,0.0,4:37:25
4608,4608,0.0,0.0,5:20:04
4609,4609,1.0,1.0,4:55:14
4610,4610,0.0,0.0,4:40:11
4611,4611,0.0,1.0,4:39:33
4612,4612,0.0,0.0,4:38:05
4613,4613,0.0,0.0,3:25:45
4614,4614,0.0,0.0,4:33:57
4615,4615,0.0,1.0,4:28:34
4616,4616,0.0,1.0,3:15:48
4617,4617,0.0,1.0,4:56:25
4618,4618,0.0,0.0,4:08:12
4619,4619,0.0,0.0,4:39:44
4620,4620,0.0,0.0,4:15:51
4621,4621,1.0,0.0,4:32:27
4622,4622,1.0,1.0,4:24:03
4623,4623,0.0,0.0,4:36:01
4624,4624,0.0,0.0,4:36:34
4625,4625,0.0,1.0,5:06:46
4626,4626,0.0,1.0,4:23:22
4627,4627,0.0,0.0,5:07:21
4628,4628,1.0,1.0,5:34:02
4629,4629,0.0,0.0,4:40:15
4630,4630,0.0,0.0,4:33:34
4631,4631,0.0,0.0,4:51:57
4632,4632,1.0,1.0,4:13:25
4633,4633,0.0,0.0,4:20:57
4634,4634,1.0,1.0,4:33:37
4635,4635,0.0,1.0,4:31:58
4636,4636,0.0,0.0,4:16:25
4637,4637,0.0,0.0,4:35:08
4638,4638,1.0,1.0,4:15:17
4639,4639,0.0,0.0,4:45:30
4640,4640,1.0,1.0,4:05:13
4641,4641,0.0,0.0,4:01:24
4642,4642,0.0,1.0,4:25:28
4643,4643,0.0,0.0,4:22:07
4644,4644,1.0,1.0,4:33:22
4645,4645,0.0,0.0,4:08:10
4646,4646,0.0,0.0,4:40:45
4647,4647,1.0,1.0,4:39:10
4648,4648,0.0,1.0,4:41:23
4649,4649,0.0,1.0,4:06:20
4650,4650,0.0,0.0,4:43:15
4651,4651,0.0,0.0,4:30:25
4652,4652,0.0,1.0,4:42:30
4653,4653,0.0,1.0,4:54:39
4654,4654,0.0,1.0,5:38:47
4655,4655,0.0,0.0,4:30:12
4656,4656,1.0,1.0,4:43:22
4657,4657,0.0,0.0,3:45:22
4658,4658,0.0,1.0,4:27:19
4659,4659,0.0,1.0,4:22:06
4660,4660,0.0,0.0,4:06:23
4661,4661,0.0,0.0,4:09:52
4662,4662,0.0,0.0,4:42:58
4663,4663,0.0,0.0,4:01:07
4664,4664,0.0,0.0,3:18:19
4665,4665,0.0,1.0,5:07:38
4666,4666,0.0,0.0,5:21:25
4667,4667,1.0,1.0,4:34:58
4668,4668,1.0,1.0,4:33:56
4669,4669,0.0,1.0,4:23:54
4670,4670,0.0,1.0,4:39:52
4671,4671,0.0,0.0,4:41:30
4672,4672,0.0,0.0,4:35:09
4673,4673,0.0,0.0,4:34:43
4674,4674,0.0,0.0,5:04:12
4675,4675,0.0,0.0,4:39:21
4676,4676,0.0,1.0,4:39:12
4677,4677,0.0,0.0,4:39:42
4678,4678,1.0,1.0,4:40:08
4679,4679,0.0,0.0,4:31:18
4680,4680,0.0,1.0,4:18:47
4681,4681,0.0,1.0,4:52:21
4682,4682,0.0,0.0,4:03:56
4683,4683,0.0,0.0,4:30:15
4684,4684,0.0,0.0,4:49:53
4685,4685,0.0,0.0,5:31:18
4686,4686,0.0,0.0,4:48:04
4687,4687,0.0,1.0,4:39:59
4688,4688,0.0,0.0,4:02:50
4689,4689,0.0,1.0,5:06:19
4690,4690,0.0,1.0,4:43:07
4691,4691,0.0,1.0,4:40:45
4692,4692,0.0,1.0,4:36:19
4693,4693,0.0,0.0,4:26:26
4694,4694,0.0,0.0,4:26:49
4695,4695,0.0,0.0,4:27:14
4696,4696,0.0,0.0,4:29:53
4697,4697,1.0,1.0,4:01:45
4698,4698,1.0,1.0,4:45:43
4699,4699,0.0,1.0,4:39:31
4700,4700,0.0,0.0,4:11:07
4701,4701,0.0,1.0,4:38:05
4702,4702,1.0,0.0,4:57:25
4703,4703,0.0,0.0,4:40:09
4704,4704,0.0,0.0,4:39:31
4705,4705,0.0,0.0,3:57:34
4706,4706,0.0,0.0,4:30:50
4707,4707,0.0,0.0,4:49:57
4708,4708,0.0,0.0,4:53:15
4709,4709,0.0,1.0,4:50:00
4710,4710,0.0,0.0,4:22:48
4711,4711,0.0,1.0,4:39:45
4712,4712,0.0,0.0,4:40:11
4713,4713,0.0,0.0,4:32:56
4714,4714,0.0,1.0,4:20:38
4715,4715,0.0,0.0,4:46:20
4716,4716,0.0,0.0,4:50:26
4717,4717,1.0,0.0,4:15:51
4718,4718,0.0,0.0,4:28:05
4719,4719,0.0,0.0,4:33:18
4720,4720,0.0,0.0,4:51:39
4721,4721,0.0,1.0,4:57:26
4722,4722,0.0,1.0,4:22:23
4723,4723,0.0,0.0,3:59:10
4724,4724,0.0,1.0,4:32:33
4725,4725,0.0,1.0,4:44:24
4726,4726,0.0,0.0,4:41:43
4727,4727,0.0,1.0,4:09:03
4728,4728,0.0,0.0,3:50:46
4729,4729,0.0,0.0,4:56:42
4730,4730,0.0,0.0,4:01:08
4731,4731,1.0,0.0,3:56:31
4732,4732,0.0,1.0,4:09:50
4733,4733,0.0,0.0,4:23:04
4734,4734,0.0,0.0,4:24:38
4735,4735,0.0,0.0,4:42:27
4736,4736,1.0,1.0,4:23:07
4737,4737,0.0,0.0,4:25:13
4738,4738,0.0,1.0,4:39:52
4739,4739,0.0,0.0,3:56:38
4740,4740,0.0,1.0,4:17:12
4741,4741,0.0,1.0,4:30:31
4742,4742,0.0,1.0,4:14:27
4743,4743,1.0,1.0,4:42:41
4744,4744,0.0,0.0,4:29:27
4745,4745,0.0,1.0,4:36:57
4746,4746,1.0,1.0,5:13:39
4747,4747,0.0,0.0,4:16:29
4748,4748,0.0,0.0,3:50:42
4749,4749,0.0,1.0,4:20:58
4750,4750,0.0,0.0,4:40:38
4751,4751,0.0,0.0,4:40:01
4752,4752,0.0,1.0,4:25:50
4753,4753,1.0,1.0,4:04:14
4754,4754,1.0,1.0,4:36:02
4755,4755,0.0,0.0,4:21:15
4756,4756,1.0,1.0,4:40:19
4757,4757,0.0,0.0,4:39:26
4758,4758,1.0,1.0,4:23:34
4759,4759,0.0,1.0,4:56:52
4760,4760,0.0,1.0,4:21:11
4761,4761,1.0,0.0,3:58:18
4762,4762,1.0,1.0,4:18:13
4763,4763,0.0,1.0,4:39:34
4764,4764,0.0,1.0,4:54:41
4765,4765,0.0,0.0,4:40:45
4766,4766,0.0,1.0,4:39:24
4767,4767,0.0,0.0,5:02:30
4768,4768,1.0,0.0,4:39:46
4769,4769,0.0,0.0,4:40:24
4770,4770,0.0,0.0,4:48:17
4771,4771,0.0,1.0,4:36:43
4772,4772,0.0,0.0,4:31:46
4773,4773,0.0,0.0,4:29:51
4774,4774,0.0,0.0,4:42:35
4775,4775,0.0,0.0,4:25:36
4776,4776,0.0,0.0,4:34:43
4777,4777,0.0,0.0,4:39:18
4778,4778,0.0,0.0,4:25:32
4779,4779,0.0,1.0,5:16:31
4780,4780,0.0,0.0,4:41:40
4781,4781,0.0,1.0,4:25:01
4782,4782,0.0,0.0,4:20:45
4783,4783,1.0,0.0,4:33:42
4784,4784,0.0,0.0,3:49:27
4785,4785,0.0,0.0,4:39:05
4786,4786,0.0,1.0,4:16:18
4787,4787,0.0,1.0,5:10:39
4788,4788,0.0,0.0,5:08:58
4789,4789,0.0,0.0,4:09:32
4790,4790,0.0,1.0,4:24:45
4791,4791,1.0,1.0,5:44:36
4792,4792,1.0,1.0,4:31:07
4793,4793,0.0,0.0,4:15:44
4794,4794,0.0,0.0,4:40:02
4795,4795,0.0,0.0,4:33:13
4796,4796,0.0,1.0,4:40:15
4797,4797,0.0,1.0,4:35:04
4798,4798,1.0,1.0,5:20:09
4799,4799,0.0,0.0,4:53:31
4800,4800,0.0,0.0,4:06:18
4801,4801,0.0,0.0,4:06:45
4802,4802,0.0,0.0,4:38:41
4803,4803,0.0,0.0,4:25:11
4804,4804,0.0,0.0,4:27:17
4805,4805,0.0,0.0,4:51:26
4806,4806,0.0,0.0,4:20:11
4807,4807,0.0,1.0,4:42:02
4808,4808,0.0,0.0,4:27:26
4809,4809,1.0,1.0,4:49:20
4810,4810,0.0,0.0,4:34:39
4811,4811,0.0,0.0,4:58:50
4812,4812,0.0,1.0,4:40:24
4813,4813,0.0,1.0,4:40:09
4814,4814,0.0,0.0,5:45:07
4815,4815,0.0,0.0,5:00:37
4816,4816,0.0,1.0,4:47:39
4817,4817,0.0,0.0,5:22:28
4818,4818,1.0,1.0,4:52:22
4819,4819,0.0,0.0,4:34:39
4820,4820,1.0,1.0,4:39:33
4821,4821,0.0,0.0,4:52:24
4822,4822,1.0,1.0,4:33:37
4823,4823,0.0,0.0,4:01:55
4824,4824,1.0,1.0,4:34:52
4825,4825,1.0,0.0,4:39:26
4826,4826,0.0,0.0,4:32:48
4827,4827,0.0,0.0,4:58:49
4828,4828,1.0,0.0,4:41:26
4829,4829,1.0,1.0,4:41:21
4830,4830,0.0,1.0,4:39:17
4831,4831,0.0,0.0,4:39:29
4832,4832,0.0,0.0,4:29:03
4833,4833,0.0,0.0,4:31:57
4834,4834,0.0,0.0,5:27:44
4835,4835,1.0,1.0,4:27:22
4836,4836,0.0,0.0,4:20:03
4837,4837,0.0,0.0,4:40:56
4838,4838,0.0,0.0,4:40:35
4839,4839,0.0,0.0,4:40:09
4840,4840,0.0,1.0,4:32:49
4841,4841,0.0,0.0,4:55:11
4842,4842,1.0,1.0,4:09:23
4843,4843,0.0,0.0,4:17:59
4844,4844,0.0,0.0,4:43:18
4845,4845,1.0,1.0,4:40:15
4846,4846,1.0,1.0,4:45:44
4847,4847,0.0,0.0,4:22:17
4848,4848,0.0,1.0,4:16:01
4849,4849,0.0,1.0,4:53:48
4850,4850,1.0,1.0,4:13:46
4851,4851,0.0,0.0,5:03:13
4852,4852,0.0,1.0,4:40:55
4853,4853,0.0,0.0,5:00:24
4854,4854,0.0,0.0,4:56:19
4855,4855,0.0,0.0,3:58:40
4856,4856,1.0,1.0,4:39:20
4857,4857,1.0,1.0,4:37:52
4858,4858,0.0,0.0,4:31:04
4859,4859,0.0,0.0,4:20:48
4860,4860,0.0,0.0,4:39:22
4861,4861,0.0,0.0,4:40:30
4862,4862,1.0,1.0,4:34:55
4863,4863,0.0,0.0,5:06:42
4864,4864,1.0,1.0,4:39:18
4865,4865,0.0,0.0,4:41:50
4866,4866,0.0,1.0,5:24:44
4867,4867,0.0,0.0,4:10:13
4868,4868,0.0,0.0,4:15:03
4869,4869,0.0,0.0,4:10:49
4870,4870,1.0,0.0,4:35:00
4871,4871,0.0,1.0,3:51:23
4872,4872,0.0,1.0,4:17:13
4873,4873,0.0,1.0,5:09:05
4874,4874,0.0,0.0,4:51:10
4875,4875,0.0,0.0,4:13:49
4876,4876,0.0,0.0,4:59:48
4877,4877,0.0,0.0,4:39:43
4878,4878,0.0,1.0,4:25:42
4879,4879,0.0,0.0,4:31:56
4880,4880,1.0,0.0,4:28:49
4881,4881,0.0,1.0,4:40:10
4882,4882,0.0,0.0,4:25:30
4883,4883,0.0,1.0,4:03:38
4884,4884,0.0,1.0,4:12:54
4885,4885,0.0,0.0,4:27:45
4886,4886,0.0,1.0,4:33:13
4887,4887,0.0,1.0,4:26:11
4888,4888,0.0,1.0,4:29:39
4889,4889,0.0,1.0,3:44:15
4890,4890,1.0,1.0,4:40:28
4891,4891,1.0,1.0,4:21:06
4892,4892,0.0,0.0,3:47:27
4893,4893,0.0,0.0,4:40:39
4894,4894,0.0,1.0,4:26:08
4895,4895,0.0,1.0,4:23:38
4896,4896,0.0,1.0,4:32:42
4897,4897,0.0,0.0,4:11:40
4898,4898,1.0,1.0,4:40:18
4899,4899,0.0,0.0,4:09:26
4900,4900,1.0,0.0,4:47:42
4901,4901,0.0,1.0,4:27:56
4902,4902,1.0,1.0,4:24:27
4903,4903,0.0,1.0,4:50:07
4904,4904,0.0,1.0,4:09:16
4905,4905,0.0,1.0,4:12:11
4906,4906,1.0,1.0,4:27:08
4907,4907,0.0,0.0,3:51:59
4908,4908,0.0,0.0,4:27:10
4909,4909,0.0,0.0,5:11:32
4910,4910,0.0,1.0,4:35:24
4911,4911,0.0,0.0,4:40:00
4912,4912,0.0,1.0,4:35:11
4913,4913,0.0,0.0,4:49:23
4914,4914,0.0,0.0,5:16:30
4915,4915,0.0,1.0,4:22:59
4916,4916,0.0,0.0,4:49:39
4917,4917,0.0,0.0,4:21:50
4918,4918,1.0,1.0,5:00:13
4919,4919,0.0,0.0,4:24:23
4920,4920,0.0,0.0,4:32:24
4921,4921,1.0,1.0,5:02:53
4922,4922,0.0,1.0,4:48:24
4923,4923,1.0,0.0,4:39:21
4924,4924,0.0,0.0,5:18:35
4925,4925,0.0,0.0,5:20:57
4926,4926,0.0,0.0,4:42:23
4927,4927,0.0,0.0,4:27:22
4928,4928,0.0,0.0,4:14:19
4929,4929,1.0,1.0,4:41:37
4930,4930,0.0,1.0,4:36:15
4931,4931,0.0,1.0,4:41:11
4932,4932,0.0,1.0,4:24:38
4933,4933,0.0,1.0,4:36:47
4934,4934,0.0,1.0,4:49:46
4935,4935,0.0,0.0,4:17:29
4936,4936,0.0,1.0,4:41:17
4937,4937,1.0,0.0,4:23:36
4938,4938,0.0,1.0,4:40:01
4939,4939,0.0,0.0,4:52:18
4940,4940,0.0,0.0,4:11:49
4941,4941,0.0,0.0,5:26:44
4942,4942,0.0,1.0,4:29:58
4943,4943,0.0,1.0,4:38:59
4944,4944,0.0,0.0,4:24:22
4945,4945,0.0,0.0,4:17:28
4946,4946,0.0,0.0,4:40:37
4947,4947,1.0,1.0,4:07:49
4948,4948,0.0,1.0,4:49:08
4949,4949,0.0,0.0,5:18:41
4950,4950,1.0,1.0,4:35:04
4951,4951,0.0,1.0,4:07:43
4952,4952,0.0,0.0,4:24:50
4953,4953,0.0,1.0,4:38:23
4954,4954,0.0,1.0,4:08:34
4955,4955,0.0,0.0,4:26:25
4956,4956,1.0,0.0,4:41:34
4957,4957,0.0,0.0,4:53:18
4958,4958,0.0,0.0,4:52:30
4959,4959,0.0,0.0,4:39:45
4960,4960,0.0,1.0,4:39:44
4961,4961,0.0,1.0,4:33:23
4962,4962,1.0,1.0,4:11:29
4963,4963,0.0,0.0,4:37:49
4964,4964,1.0,1.0,4:34:22
4965,4965,0.0,0.0,4:02:33
4966,4966,0.0,0.0,5:04:49
4967,4967,0.0,0.0,4:40:28
4968,4968,1.0,0.0,4:35:46
4969,4969,0.0,0.0,4:36:33
4970,4970,0.0,1.0,4:48:18
4971,4971,0.0,1.0,4:25:02
4972,4972,0.0,0.0,5:09:37
4973,4973,0.0,0.0,4:41:53
4974,4974,0.0,0.0,4:41:13
4975,4975,0.0,1.0,4:44:08
4976,4976,0.0,1.0,3:43:13
4977,4977,0.0,0.0,4:55:33
4978,4978,0.0,0.0,5:09:48
4979,4979,0.0,0.0,4:39:14
4980,4980,0.0,0.0,4:39:59
4981,4981,0.0,1.0,4:46:39
4982,4982,0.0,0.0,4:46:27
4983,4983,0.0,0.0,4:41:26
4984,4984,0.0,1.0,4:41:36
4985,4985,0.0,0.0,4:47:28
4986,4986,1.0,1.0,4:32:18
4987,4987,1.0,1.0,4:56:44
4988,4988,0.0,0.0,4:39:25
4989,4989,0.0,1.0,5:00:47
4990,4990,0.0,1.0,4:29:15
4991,4991,0.0,1.0,4:41:33
4992,4992,0.0,0.0,4:44:39
4993,4993,0.0,0.0,5:00:07
4994,4994,1.0,1.0,5:16:27
4995,4995,0.0,1.0,4:45:43
4996,4996,0.0,1.0,4:24:14
4997,4997,1.0,0.0,5:09:33
4998,4998,0.0,1.0,4:39:28
4999,4999,0.0,0.0,4:00:16
5000,5000,0.0,1.0,3:53:26
5001,5001,0.0,0.0,4:55:59
5002,5002,0.0,0.0,4:41:09
5003,5003,0.0,0.0,5:04:51
5004,5004,0.0,1.0,3:56:26
5005,5005,0.0,0.0,4:02:35
5006,5006,0.0,0.0,4:39:17
5007,5007,0.0,0.0,4:21:36
5008,5008,1.0,1.0,5:31:29
5009,5009,1.0,1.0,4:30:49
5010,5010,1.0,1.0,4:10:45
5011,5011,0.0,1.0,4:01:57
5012,5012,0.0,0.0,4:54:22
5013,5013,0.0,1.0,4:06:01
5014,5014,0.0,0.0,4:43:50
5015,5015,0.0,0.0,4:43:47
5016,5016,0.0,1.0,4:35:37
5017,5017,0.0,0.0,4:32:36
5018,5018,0.0,0.0,4:23:21
5019,5019,0.0,0.0,4:33:44
5020,5020,0.0,0.0,4:43:27
5021,5021,0.0,0.0,4:22:52
5022,5022,0.0,0.0,4:40:38
5023,5023,0.0,1.0,3:58:07
5024,5024,0.0,0.0,4:17:01
5025,5025,0.0,0.0,4:56:33
5026,5026,0.0,1.0,4:29:59
5027,5027,0.0,1.0,4:13:46
5028,5028,0.0,0.0,4:59:37
5029,5029,0.0,1.0,4:56:07
5030,5030,0.0,1.0,3:44:07
5031,5031,0.0,1.0,4:40:58
5032,5032,1.0,0.0,4:24:07
5033,5033,0.0,0.0,4:27:26
5034,5034,0.0,0.0,4:40:39
5035,5035,0.0,0.0,4:42:34
5036,5036,0.0,1.0,4:51:33
5037,5037,0.0,1.0,4:20:51
5038,5038,0.0,0.0,4:21:06
5039,5039,0.0,0.0,4:43:14
5040,5040,0.0,1.0,4:27:48
5041,5041,1.0,0.0,4:02:01
5042,5042,0.0,1.0,4:32:43
5043,5043,1.0,1.0,4:51:22
5044,5044,1.0,0.0,4:39:31
5045,5045,0.0,1.0,4:39:04
5046,5046,0.0,0.0,3:58:42
5047,5047,0.0,1.0,4:28:35
5048,5048,0.0,0.0,5:06:51
5049,5049,0.0,0.0,4:41:20
5050,5050,0.0,1.0,4:21:25
5051,5051,0.0,0.0,4:26:42
5052,5052,0.0,0.0,4:28:52
5053,5053,0.0,1.0,4:30:57
5054,5054,0.0,0.0,5:11:50
5055,5055,0.0,1.0,4:52:56
5056,5056,1.0,0.0,4:35:29
5057,5057,1.0,1.0,4:26:44
5058,5058,0.0,1.0,5:07:03
5059,5059,0.0,0.0,4:42:09
5060,5060,1.0,1.0,4:33:49
5061,5061,0.0,0.0,4:23:50
5062,5062,0.0,0.0,4:39:46
5063,5063,0.0,1.0,4:28:38
5064,5064,0.0,0.0,3:29:48
5065,5065,1.0,1.0,4:44:40
5066,5066,0.0,1.0,5:38:55
5067,5067,0.0,1.0,4:41:21
5068,5068,0.0,1.0,3:52:02
5069,5069,1.0,1.0,4:54:49
5070,5070,0.0,0.0,4:43:23
5071,5071,0.0,1.0,4:16:00
5072,5072,1.0,0.0,4:41:12
5073,5073,0.0,0.0,4:44:15
5074,5074,1.0,1.0,4:29:09
5075,5075,0.0,1.0,4:30:21
5076,5076,1.0,1.0,4:26:18
5077,5077,0.0,1.0,4:58:33
5078,5078,0.0,1.0,4:26:29
5079,5079,0.0,0.0,4:45:18
5080,5080,0.0,1.0,4:06:38
5081,5081,1.0,1.0,4:37:02
5082,5082,0.0,1.0,4:29:21
5083,5083,0.0,0.0,5:00:32
5084,5084,0.0,0.0,4:26:30
5085,5085,0.0,1.0,4:48:02
5086,5086,0.0,1.0,4:45:55
5087,5087,0.0,1.0,4:39:58
5088,5088,0.0,0.0,4:26:40
5089,5089,1.0,1.0,4:17:58
5090,5090,0.0,0.0,4:38:16
5091,5091,1.0,1.0,4:12:29
5092,5092,0.0,0.0,4:38:51
5093,5093,0.0,0.0,4:40:06
5094,5094,1.0,1.0,5:03:55
5095,5095,0.0,1.0,4:55:15
5096,5096,0.0,0.0,4:21:23
5097,5097,1.0,1.0,4:37:01
5098,5098,0.0,0.0,4:16:04
5099,5099,0.0,0.0,4:55:50
5100,5100,0.0,0.0,4:22:21
5101,5101,0.0,0.0,4:16:28
5102,5102,0.0,0.0,4:56:01
5103,5103,0.0,1.0,4:41:30
5104,5104,1.0,1.0,4:41:10
5105,5105,0.0,1.0,4:23:27
5106,5106,0.0,1.0,4:53:07
5107,5107,0.0,1.0,4:39:51
5108,5108,0.0,1.0,4:41:27
5109,5109,0.0,0.0,4:00:39
5110,5110,1.0,1.0,4:13:22
5111,5111,0.0,0.0,4:23:45
5112,5112,0.0,0.0,4:43:02
5113,5113,0.0,0.0,4:22:05
5114,5114,0.0,1.0,4:06:11
5115,5115,0.0,0.0,4:40:58
5116,5116,0.0,1.0,4:39:37
5117,5117,0.0,1.0,3:54:55
5118,5118,0.0,0.0,4:46:29
5119,5119,0.0,0.0,5:09:52
5120,5120,0.0,1.0,4:45:36
5121,5121,0.0,0.0,5:03:16
5122,5122,0.0,0.0,4:23:54
5123,5123,1.0,1.0,5:11:02
5124,5124,0.0,0.0,4:41:26
5125,5125,0.0,0.0,4:38:24
5126,5126,1.0,1.0,4:40:18
5127,5127,0.0,0.0,5:01:18
5128,5128,0.0,0.0,5:04:52
5129,5129,0.0,0.0,5:21:37
5130,5130,0.0,1.0,4:41:44
5131,5131,0.0,0.0,4:40:40
5132,5132,0.0,0.0,4:39:44
5133,5133,0.0,1.0,4:14:00
5134,5134,0.0,1.0,4:32:59
5135,5135,0.0,1.0,4:37:50
5136,5136,0.0,0.0,4:03:13
5137,5137,0.0,0.0,4:14:19
5138,5138,0.0,1.0,4:24:24
5139,5139,0.0,0.0,4:24:29
5140,5140,1.0,1.0,4:21:41
5141,5141,0.0,0.0,4:53:31
5142,5142,1.0,0.0,4:17:27
5143,5143,0.0,1.0,4:31:33
5144,5144,0.0,1.0,4:50:02
5145,5145,0.0,0.0,4:52:26
5146,5146,0.0,0.0,5:07:51
5147,5147,0.0,1.0,4:06:23
5148,5148,0.0,0.0,4:28:57
5149,5149,0.0,0.0,5:06:38
5150,5150,0.0,1.0,4:30:25
5151,5151,0.0,0.0,5:04:14
5152,5152,0.0,0.0,4:38:08
5153,5153,0.0,1.0,4:22:33
5154,5154,0.0,1.0,5:36:29
5155,5155,0.0,0.0,4:49:33
5156,5156,0.0,1.0,4:17:19
5157,5157,0.0,1.0,4:15:29
5158,5158,0.0,0.0,4:40:13
5159,5159,1.0,1.0,4:39:13
5160,5160,1.0,0.0,4:54:44
5161,5161,0.0,0.0,4:28:03
5162,5162,0.0,0.0,4:22:01
5163,5163,1.0,1.0,4:11:24
5164,5164,0.0,0.0,5:22:03
5165,5165,1.0,1.0,4:40:16
5166,5166,0.0,0.0,5:43:14
5167,5167,1.0,1.0,4:03:59
5168,5168,0.0,1.0,4:53:43
5169,5169,1.0,1.0,4:41:05
5170,5170,0.0,0.0,4:15:45
5171,5171,0.0,1.0,4:14:16
5172,5172,0.0,1.0,4:27:24
5173,5173,0.0,0.0,4:33:40
5174,5174,0.0,0.0,4:41:39
5175,5175,0.0,1.0,4:31:57
5176,5176,0.0,0.0,5:01:28
5177,5177,0.0,1.0,4:39:50
5178,5178,0.0,1.0,4:40:24
5179,5179,0.0,1.0,4:40:52
5180,5180,0.0,0.0,4:29:29
5181,5181,1.0,0.0,4:03:46
5182,5182,0.0,1.0,4:30:59
5183,5183,1.0,1.0,4:39:53
5184,5184,0.0,0.0,4:36:40
5185,5185,0.0,1.0,5:09:33
5186,5186,1.0,1.0,4:48:31
5187,5187,0.0,1.0,4:40:25
5188,5188,0.0,0.0,4:40:56
5189,5189,1.0,0.0,4:39:25
5190,5190,1.0,1.0,4:55:48
5191,5191,0.0,1.0,4:19:45
5192,5192,0.0,0.0,4:18:20
5193,5193,0.0,1.0,4:02:22
5194,5194,1.0,1.0,4:41:42
5195,5195,0.0,0.0,4:33:49
5196,5196,0.0,0.0,4:22:55
5197,5197,0.0,0.0,4:36:20
5198,5198,0.0,0.0,4:28:56
5199,5199,0.0,1.0,4:24:16
5200,5200,0.0,0.0,4:40:29
5201,5201,0.0,1.0,4:25:43
5202,5202,0.0,0.0,4:50:36
5203,5203,0.0,1.0,5:06:22
5204,5204,0.0,0.0,4:34:32
5205,5205,0.0,0.0,4:38:44
5206,5206,1.0,1.0,4:39:41
5207,5207,0.0,1.0,4:40:59
5208,5208,0.0,0.0,4:32:12
5209,5209,0.0,0.0,4:35:31
5210,5210,0.0,1.0,4:30:00
5211,5211,1.0,0.0,3:47:38
5212,5212,1.0,1.0,3:47:17
5213,5213,1.0,1.0,5:13:27
5214,5214,0.0,0.0,5:30:24
5215,5215,1.0,1.0,4:39:09
5216,5216,0.0,1.0,4:42:19
5217,5217,0.0,0.0,5:03:47
5218,5218,0.0,0.0,4:35:32
5219,5219,0.0,0.0,4:41:51
5220,5220,0.0,1.0,4:56:04
5221,5221,0.0,1.0,4:47:14
5222,5222,0.0,0.0,4:18:06
5223,5223,0.0,0.0,4:37:46
5224,5224,0.0,0.0,4:33:49
5225,5225,0.0,0.0,4:47:45
5226,5226,0.0,0.0,4:28:43
5227,5227,0.0,1.0,4:54:44
5228,5228,1.0,1.0,4:38:41
5229,5229,1.0,1.0,4:40:25
5230,5230,0.0,1.0,4:37:12
5231,5231,0.0,0.0,5:07:56
5232,5232,0.0,1.0,4:31:01
5233,5233,1.0,1.0,4:49:59
5234,5234,0.0,1.0,5:05:17
5235,5235,0.0,0.0,3:59:52
5236,5236,1.0,1.0,4:40:45
5237,5237,0.0,0.0,4:09:59
5238,5238,0.0,1.0,4:33:30
5239,5239,1.0,1.0,4:20:34
5240,5240,0.0,1.0,3:49:56
5241,5241,0.0,0.0,4:19:44
5242,5242,0.0,0.0,4:39:31
5243,5243,0.0,1.0,4:40:20
5244,5244,0.0,0.0,4:32:22
5245,5245,0.0,0.0,4:42:51
5246,5246,1.0,1.0,4:39:17
5247,5247,0.0,0.0,4:46:08
5248,5248,1.0,1.0,4:50:59
5249,5249,0.0,1.0,4:35:36
5250,5250,0.0,1.0,4:30:36
5251,5251,0.0,0.0,4:07:19
5252,5252,0.0,0.0,5:04:53
5253,5253,0.0,0.0,4:23:09
5254,5254,0.0,0.0,5:23:59
5255,5255,0.0,1.0,5:29:22
5256,5256,0.0,1.0,4:47:49
5257,5257,1.0,0.0,4:52:43
5258,5258,0.0,1.0,4:47:37
5259,5259,0.0,1.0,4:26:17
5260,5260,0.0,0.0,4:31:50
5261,5261,0.0,0.0,4:23:43
5262,5262,1.0,1.0,4:08:48
5263,5263,1.0,0.0,4:23:11
5264,5264,0.0,0.0,4:43:39
5265,5265,0.0,0.0,4:22:56
5266,5266,0.0,0.0,4:57:23
5267,5267,0.0,1.0,4:40:06
5268,5268,1.0,1.0,4:41:05
5269,5269,0.0,0.0,4:46:20
5270,5270,1.0,0.0,4:44:54
5271,5271,0.0,0.0,4:33:19
5272,5272,0.0,0.0,4:30:10
5273,5273,0.0,1.0,4:05:29
5274,5274,0.0,0.0,4:40:22
5275,5275,0.0,1.0,4:31:12
5276,5276,0.0,1.0,4:35:50
5277,5277,0.0,1.0,5:05:57
5278,5278,0.0,1.0,4:50:29
5279,5279,1.0,1.0,4:42:08
5280,5280,0.0,1.0,4:39:32
5281,5281,0.0,0.0,4:39:04
5282,5282,0.0,0.0,4:24:27
5283,5283,0.0,1.0,4:53:17
