PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
6797,45,1,343,358,345,345,307.14,2,397
8002,27,1,343,358,412,386,514,0,397
4072,27,1,343,358,412,306,306,1,306
5154,27,1,313,358,412,313,313,1,397
5323,35,0,343,358,412,343,305.2,1,397
1908,42,0,343,389,412,389,389,1,397
2077,47,0,343,358,412,386,425,0,397
3972,63,1,343,358,593,593,593,2,397
5423,36,1,343,339,412,339,309,1,397
6505,37,0,343,358,412,426,426,1,426
3259,62,1,343,358,412,386,375,0,397
3382,42,0,343,358,412,417,417,1,417
5615,21,1,317,301,412,309,270.6,2,397
7773,28,1,343,358,412,386,439,0,397
2698,47,1,343,358,412,386,487,0,397
3551,37,0,343,358,412,323,323,1,323
7879,35,1,343,339,412,334,302,2,329
434,17,0,343,358,347,347,299.67,1,397
7381,35,1,381,358,412,381,385.67,1,397
932,21,1,320,358,292,306,306,2,397
8071,21,1,343,333,412,333,303.5,1,397
242,52,1,395,358,412,395,395,1,397
1324,53,1,343,378,412,378,364.75,1,397
6989,27,1,343,358,412,533,533,1,533
3743,33,0,343,358,412,386,413.67,0,397
4925,36,0,343,358,369,369,359,1,397
6007,49,1,300,289,412,358.33,351,3,486
2306,26,0,343,358,412,386,484.5,0,397
8363,21,1,343,358,412,487,487,1,487
2114,45,1,343,358,412,470,404,1,470
7965,39,1,368,358,412,368,347,3,397
8463,21,1,343,358,412,386,377,1,397
6299,27,0,306,358,412,306,306,1,397
740,36,1,331,324,412,345.67,328.6,3,382
7673,43,1,343,358,412,323,290.17,1,323
6591,32,0,343,350,412,350,326,1,397
7779,36,1,343,358,412,386,287.75,1,397
3534,45,0,343,358,412,386,438,0,397
617,42,1,343,358,412,386,548,0,397
7756,21,1,343,358,412,450,450,1,450
594,46,1,279,276,412,277.5,277.8,2,397
6545,21,0,343,358,412,429,429,1,429
6760,37,1,343,358,412,445,445,1,445
3488,56,0,343,358,412,451,402,2,451
3820,45,1,310,358,412,310,290.25,5,397
2492,37,0,343,358,412,378,378,1,378
3511,37,0,343,358,561,561,561,1,397
3843,42,1,343,358,342,342,299.96,4,397
4839,10,1,343,358,330,330,303,1,397
2515,37,1,343,311,412,311,311,1,397
5031,28,0,343,431,412,431,410,1,397
6282,21,0,343,358,486,486,486,1,397
2369,42,0,343,358,487,487,487,1,397
3680,55,1,343,358,415,415,325.75,1,397
2346,42,1,343,358,412,300,300,1,300
5008,42,1,343,358,412,386,367,0,397
7733,26,0,343,358,415.5,412,395.82,3,397
826,32,1,343,358,412,256,256,1,256
6236,21,1,343,311,412,311,311,1,397
1072,37,0,343,358,543,543,543,1,397
2323,42,0,343,358,412,411,411,1,411
2154,31,0,343,358,412,386,298.85,0,397
7587,33,1,343,358,369,369,301,2,397
849,27,1,343,358,461,461,461,1,397
6259,42,0,343,358,447,447,447,1,397
1095,42,0,343,358,412,439,439,1,439
2177,32,0,343,358,412,501,501,1,501
2300,47,1,343,358,412,304,304,1,304
5200,21,0,343,358,501,501,427.5,1,397
6113,27,1,343,359,412,359,353.5,1,397
2283,21,1,343,358,430,430,430,1,397
1264,37,0,343,358,412,420,420,1,420
1891,62,1,343,358,425,425,425,1,397
5094,32,0,343,358,412,386,633,0,397
3574,29,1,343,309,412,317.5,317.5,2,326
7988,34,0,343,333,412,333,336,1,397
8234,21,1,405,358,412,405,405,1,397
4985,26,1,313,358,412,313,313,1,397
6067,42,0,343,358,561,561,396.75,2,397
657,32,1,343,292,305,298.5,293.2,2,397
6906,24,1,343,303,438,370.5,295.75,2,397
7902,37,1,343,358,412,386,469,0,397
4902,52,1,343,358,412,386,444,0,397
3966,13,1,343,358,356,356,356,1,397
4593,32,1,283,358,412,283,272,1,397
5048,33,1,343,358,412,409,350.5,1,409
8380,47,1,343,358,412,417,417,1,417
5921,32,1,326,358,412,326,326,1,397
371,44,1,343,334,412,334,317,1,397
1699,38,1,302,358,412,302,279.33,1,397
3365,21,0,343,358,505,505,505,1,397
4012,22,1,298,287,412,292.5,277,2,397
5678,37,1,343,358,412,298,298,1,298
809,37,1,343,358,518,518,518,1,397
7842,42,0,343,358,412,386,330,0,397
5240,27,0,332,358,412,332,332,1,397
5486,35,1,343,358,381,381,380,1,397
6322,42,1,318,358,412,318,318,1,397
6568,21,1,343,358,412,347,347,1,347
4158,52,1,343,358,412,386,441,0,397
7650,37,1,343,358,412,386,490,0,397
7796,32,1,343,313,359,336,310.17,3,397
5632,44,1,319,331,342,327.75,305.22,8,397
763,26,1,343,352,411,381.5,356,2,397
1845,52,1,343,358,412,386,377,1,397
6714,25,1,343,358,485,485,374.67,1,397
202,53,1,364,346,441,383.67,348.8,4,397
7364,27,0,343,358,412,489,489,1,489
3428,45,1,343,358,412,402,402,1,402
3926,52,1,343,459,412,459,442.33,1,397
4424,42,0,343,358,412,441,441,1,441
225,47,0,396,358,412,396,396,1,397
2930,30,1,343,358,412,279,281,1,279
3903,37,1,343,358,412,390,390,2,390
5824,43,0,343,358,412,350,313,1,350
7149,34,1,343,358,412,288,254.67,1,288
2738,42,1,315,358,412,315,315,1,397
2907,21,0,343,425,412,425,425,1,397
8148,27,0,343,358,412,386,335,0,397
6153,52,1,343,358,412,386,556,0,397
1433,35,1,343,303,412,303,344.94,2,397
6843,22,1,299,358,412,299,286,1,397
2429,57,1,343,358,412,386,337,0,397
4616,16,1,343,358,412,274,262,1,274
33,42,1,343,358,559,559,559,1,397
2452,43,0,343,358,412,405,345.33,1,405
182,52,0,343,358,412,354,354,1,354
680,16,1,343,358,433,433,433,1,397
6674,27,1,343,358,412,289,289,1,289
7172,52,0,343,358,354,354,354,1,397
159,27,1,343,508,412,508,508,1,397
1241,21,1,281,358,412,281,281,1,397
3405,27,1,343,358,412,386,341,0,397
6651,27,1,343,358,412,386,250,0,397
5177,42,1,343,358,412,429,429,1,429
1931,32,1,343,358,412,412,412,1,397
7341,32,0,343,358,412,386,521,0,397
4095,42,1,343,358,412,386,313,0,397
5698,27,0,343,392,412,392,392,1,397
1370,47,0,343,358,577,577,577,1,397
1868,40,1,317,330,412,323.5,340.5,3,397
8211,25,1,192,398,412,295,295,2,397
4381,54,1,343,345.5,412,345.5,336.25,2,397
6090,41,0,343,358,360,360,329.75,1,397
1762,53,1,343,358,412,455,411,1,455
2260,57,1,398.5,358,434,410.33,395.25,3,397
2758,52,1,318,358,412,318,318,1,397
3989,32,1,343,358,412,331,331,1,331
5071,37,1,343,358,412,386,377,1,397
8403,44,1,351,358,412,383,345.2,2,415
7321,37,0,325,312,412,318.5,316.67,3,397
8317,55,1,343,358,412,386,364,0,397
3597,36,1,296,281,289,288.67,277,5,397
7925,32,1,343,358,388,388,388,1,397
4679,46,1,343,358,319,319,285.92,1,397
351,27,1,343,358,412,386,385,0,397
786,32,1,343,358,412,487,426.67,1,487
1284,34,1,343,358,412,337,300.75,1,337
2950,21,0,343,327,368,347.5,318,2,397
5463,62,1,343,358,556,556,556,1,397
5506,37,0,343,358,412,386,377,1,397
1178,16,1,343,358,412,384,384,1,384
7129,36,1,343,361,412,402,345.84,2,443
1676,52,0,343,358,412,386,377,0,397
3342,57,0,343,358,412,543,543,1,543
7819,21,1,343,331,412,331,331,1,397
4573,27,1,343,269,412,269,269,1,397
5655,21,0,343,358,543,543,543,1,397
6737,67,1,343,358,412,418,418,1,418
4032,47,1,336,358,412,336,336,1,397
4696,47,0,343,455,412,455,449,1,397
1115,32,1,313,358,412,313,313,1,397
7613,32,0,343,358,412,386,377,0,397
4055,41,0,343,358,388,388,372,1,397
4719,57,0,343,358,417,417,417,1,397
6047,33,1,346,358,412,346,323.83,1,397
7590,33,1,343,358,412,290,290,1,290
8231,27,0,343,358,412,481,481,1,481
4742,47,0,343,358,412,488,488,1,488
6070,51,1,393,358,412,393,381,1,397
7567,57,1,383,358,412,383,383,1,397
1161,43,1,343,358,373,373,335,3,397
1825,37,1,343,358,425,425,425,1,397
6734,25,1,343,358,412,291,273.5,1,291
3153,45,1,336,358,412,336,299.75,2,397
5552,62,1,343,358,335,335,335,1,397
6093,34,1,343,287,412,287,267.67,1,397
1138,42,1,343,339,412,339,339,1,397
6757,37,0,343,358,412,338,338,1,338
7544,16,1,343,358,412,386,342,0,397
8085,42,1,343,358,412,386,373,0,397
6216,37,1,343,358,412,386,261,0,397
1802,32,1,343,358,412,386,481,0,397
8108,32,1,303,358,412,303,289.25,1,397
8446,52,1,343,444,402,423,422.33,2,397
282,37,1,304,358,314,299.67,299.67,7,281
8131,35,1,343,358,412,527,436.67,1,527
305,21,1,354,358,412,354,354,1,397
8154,45,1,343,358,412,331,299.5,1,331
7072,21,1,343,345,412,345,333,1,397
7690,42,0,348,358,412,348,342,1,397
5283,45,0,343,358,412,460,413,1,460
6611,60,1,343,358,412,303,261.4,1,303
1702,42,1,343,358,412,386,397,0,397
3717,34,1,286,272,412,276.5,275.6,4,276
4596,21,1,343,358,412,412,412,1,412
8592,45,1,343,358,412,479,430,1,479
2094,38,0,343,475,412,475,460,1,397
7049,62,1,381,358,412,381,381,1,397
3660,25,1,343,358,412,430,320,1,430
4988,44,1,343,358,580,580,476.5,1,397
79,52,1,343,358,412,483,483,1,483
328,32,1,343,358,560,560,443.67,1,397
574,28,1,343,358,412,382,355,1,382
1656,37,0,343,358,412,504,504,1,504
5675,41,1,343,358,412,384,352,1,384
720,27,1,343,445,412,445,445,1,397
8626,55,1,343,358,412,400,376,1,400
1261,21,0,343,358,289,289,275.5,1,397
7003,37,1,335,358,412,335,335,1,397
2343,39,1,343,358,407,379,379,2,351
7298,27,1,343,358,412,386,274,0,397
3614,47,1,343,358,412,366,366,1,366
4201,45,0,339,358,412,339,339,3,397
5529,37,0,343,411,412,411,372,1,397
5778,52,1,343,358,412,384,384,1,384
620,57,1,343,358,326,326,326,1,397
3514,32,1,343,358,368,368,368,1,397
5137,62,1,343,358,412,386,377,1,397
2635,42,1,343,338,412,338,338,1,397
2973,32,1,284,288,412,286,286,2,397
3176,24,1,336,358,412,336,302,1,397
4155,35,1,343,319,412,319,325.5,1,397
5237,42,1,343,358,317,317,317,1,397
3763,38,1,317,306,345,322.67,322.92,4,397
3222,25,1,329,358,412,329,314,2,397
1599,39,1,343,358,455,455,455,2,397
2140,46,1,343,358,381,381,306.33,1,397
2681,47,1,343,358,412,386,353,0,397
8028,37,1,343,358,412,391,391,1,391
4447,52,1,343,358,412,511,511,1,511
5111,40,1,343,330,412,330,401.4,1,397
1530,42,0,343,358,412,386,610,0,397
8051,52,1,343,355,412,355,355,1,397
4258,45,0,330,335,412,332.5,317.29,2,397
1387,37,0,343,358,412,471,471,1,471
1553,52,0,343,358,412,373,373,1,373
2432,32,1,343,358,412,375,375,1,375
3096,52,0,345,358,412,348.25,348.25,8,397
7816,21,0,343,360,412,360,360,1,397
4235,32,1,308,358,412,308,334,1,397
746,32,1,343,358,412,444,444,1,444
1410,37,1,343,358,412,601,601,1,601
6485,37,0,343,358,412,386,377,1,397
7152,42,1,343,358,411,411,411,1,397
2243,52,1,347,337,358,347.33,347.25,3,397
3425,27,0,343,358,412,342,342,1,342
4470,24,1,343,333,345,341,341,6,397
6462,42,1,343,358,524,524,524,2,397
7175,52,1,343,358,412,402,402,1,402
2220,27,1,343,358,478,478,478,1,397
2761,53,1,343,358,412,343,314,1,343
2884,27,1,343,358,412,472,472,1,472
179,13,0,343,358,412,386,377,0,397
5944,43,0,343,358,412,516,458.5,1,516
205,43,1,343,266,281,273.5,259,4,397
869,21,1,343,358,412,386,377,1,397
846,64,1,343,358,516,516,516,2,397
7510,32,1,343,358,412,386,324,0,397
7487,37,1,343,358,412,435,435,1,435
8569,37,1,343,358,412,386,519,0,397
3694,42,1,305,358,345,332.33,300.23,7,347
1287,35,1,343,358,412,441,404,1,441
7026,45,0,343,357,412,353.33,353.33,4,346
7275,32,0,388,358,412,388,363.6,1,397
5260,35,0,343,328,412,328,309.67,1,397
385,52,1,343,358,412,386,400,1,397
1928,26,1,343,294,412,294,272,1,397
6883,37,0,343,358,412,452,452,1,452
2555,32,1,343,358,412,291,291,1,291
4570,42,1,343,390.5,412,390.5,390.5,2,397
8320,42,1,343,358,412,451,451,1,451
5403,32,1,292,358,412,292,292,2,397
5652,21,1,343,358,412,519,519,1,519
989,35,0,354,358,412,354,333,1,397
8649,45,1,336.5,309,412,327.33,300.44,4,397
2071,32,1,343,432,412,432,432,1,397
3388,52,1,343,358,412,401,401,1,401
7716,37,0,394,358,412,394,394,1,397
8257,35,1,343,358,412,288,258,1,288
5011,22,0,343,358,412,476,420.5,1,476
56,30,1,343,293,412,293,293,1,397
597,27,1,343,390,412,390,390,1,397
3302,50,0,343,428,412,428,419,1,397
6634,47,0,343,423,412,423,423,1,397
3929,51,1,343,358,412,386,361.2,0,397
1679,43,0,343,358,412,386,430,0,397
4029,60,1,338,336.5,412,337,308.15,4,397
8357,43,1,343,358,412,386,323,1,397
448,47,1,343,358,412,357,357,1,357
6193,45,1,343,255,412,255,255,1,397
2612,33,1,295,298,288,293.67,284.25,4,397
3637,67,1,311,358,412,311,302.5,1,397
4178,41,1,422,408,412,424.67,404.75,3,444
6342,21,1,343,335,412,335,335,1,397
2014,32,1,343,358,412,312,312,1,312
5801,33,1,343,358,412,386,324.67,0,397
3866,42,1,343,358,529,529,529,1,397
949,21,0,343,358,412,421,421,1,421
4862,0,-1,343,358,412,386,299,0,397
4885,38,1,343,305,412,305,288.33,1,397
8420,52,1,309,358,412,309,309,1,397
5881,33,1,343,341,412,341,322,1,397
2847,42,1,363,358,363,363,363,2,397
4367,36,0,357,357,412,357,349.83,2,397
8280,32,1,343,358,412,264,264,1,264
454,37,1,343,358,412,307,307,1,307
6359,22,0,404,354,412,379,379,2,397
6946,57,1,336,339,412,337.5,337.5,2,397
2446,48,1,270,358,412,270,270,1,397
4344,36,1,343,358,321,310.5,287,2,300
2469,32,1,343,358,412,409,409,1,409
3010,37,1,343,358,358,358,329,1,397
4908,37,1,343,366,412,366,366,1,397
408,42,1,390,358,412,390,390,1,397
995,52,0,343,358,412,478,478,1,478
6405,27,1,343,341,412,341,336.5,1,397
1490,33,0,343,358,412,409,346.4,1,409
6900,43,1,343,287,412,287,252.14,1,397
2987,32,0,343,358,412,403,403,1,403
431,27,0,364,358,412,364,364,1,397
972,27,0,343,358,419,419,419,2,397
6382,35,1,343,358,391,391,333.75,2,397
1513,25,1,343,358,412,386,347,0,397
6923,37,0,343,358,412,386,550,0,397
3528,27,0,343,469,412,469,429.25,1,397
7441,37,1,343,358,412,494,494,1,494
6860,47,1,343,358,412,619,619,1,619
2532,32,1,343,358,412,342,342,1,342
5426,45,1,343,358,412,286,288.5,1,286
6422,42,1,343,358,397,401.5,401.5,2,406
2924,51,1,319.5,318,345,324.6,313.88,5,321
4407,67,1,343,358,412,429,429,1,429
3325,36,1,329,306,412,317.5,286.95,2,397
7942,42,1,343,358,412,477,477,1,477
4948,39,0,343,358,412,478,451.5,1,478
1450,33,0,343,358,412,344,317,1,344
2784,27,1,343,320,412,320,320,1,397
3465,32,0,340,358,412,340,340,1,397
4799,42,1,358,358,412,358,352,1,397
5340,32,1,343,358,362,362,362,1,397
1012,47,1,343,358,412,376,376,1,376
6963,36,1,343,358,387,387,323.8,1,397
471,42,1,343,358,412,386,395,0,397
8483,45,0,343,358,412,468,410,1,468
909,42,1,310,358,412,310,310,1,397
6319,32,1,343,358,412,483,483,1,483
1991,32,1,343,408,412,451,451,2,494
7401,37,1,343,358,412,386,303,0,397
3073,42,1,343,358,412,386,518,0,397
4304,21,0,343,342,412,342,342,1,397
5386,16,1,343,358,412,384,371.5,1,384
5927,44,1,289,296,412,292.5,292.5,2,397
517,42,1,277,358,412,277,294.5,2,397
1058,32,1,305,358,412,305,305,1,397
6468,37,1,343,358,412,268,268,1,268
7009,27,0,343,358,299,299,299,1,397
4845,52,0,343,358,412,386,462,0,397
4281,47,1,343,358,412,404,404,1,404
5277,42,1,343,358,412,330,330,1,330
3285,67,1,343,358,412,510,510,1,510
1364,42,1,328,358,412,328,328,1,397
8217,33,1,343,358,412,307,285.5,1,307
557,36,0,343,356.5,412,356.5,333.83,2,397
3262,57,1,343,335,412,335,335,1,397
4610,52,1,343,358,387,387,387,1,397
8523,42,1,343,358,393,393,393,2,397
39,42,0,343,358,412,492,492,1,492
8695,27,1,343,358,434,434,434,1,397
2031,32,1,361,358,412,361,408,1,397
6531,54,1,343,358,412,324,333.71,2,397
6774,50,1,343,358,412,386,343.13,0,397
5967,46,1,343,399,412,399,497.67,1,397
16,32,0,343,335,412,335,335,1,397
6508,29,0,343,356,398,377,353,2,397
3803,0,-1,343,358,412,386,377,0,397
8672,32,0,343,358,412,386,460,0,397
3826,37,1,343,358,562,562,562,1,397
4069,53,1,306,285,287,296,254.89,6,397
7982,32,1,343,298,412,298,298,1,397
5818,52,1,343,358,412,336,336,1,336
5990,57,0,343,358,412,479,479,1,479
580,54,1,343,358,412,331,310,1,331
823,52,1,389,358,412,389,389,1,397
1905,32,1,343,358,412,481,481,1,481
2572,57,1,343,358,343,343,343,1,397
2744,35,1,343,358,412,393,336.5,1,393
7315,21,1,369,358,412,369,394.5,1,397
4736,42,1,343,358,412,386,290,0,397
8005,53,1,343,358,341,341,285.71,1,397
4759,37,0,343,358,412,478,478,1,478
5300,25,0,343,358,484,484,333.07,1,397
8546,42,1,316,358,412,316,316,1,397
5841,21,0,343,358,412,290,290,1,290
7464,32,1,343,358,412,498,498,1,498
2054,42,1,362,358,412,362,362,2,397
2595,32,1,343,358,412,386,293,0,397
6445,47,0,343,368,479,423.5,372,4,397
1121,35,1,343,485,537,522.67,479.17,3,546
2117,22,1,343,371,470,420.5,398.75,2,397
5449,25,1,343,358,412,386,662.67,0,397
4430,37,1,405,358,412,405,405,1,397
6053,44,1,343,358,412,311,283,1,311
7527,27,1,343,358,412,411,411,1,411
3199,34,0,343,445,412,445,398,1,397
5363,57,1,343,358,412,386,352,0,397
1035,45,1,343,358,412,386,337.67,0,397
7676,32,0,343,358,412,400,400,1,400
4971,25,1,343,358,412,334,293,1,334
5512,32,1,343,358,412,406,406,1,406
7135,55,0,343,358,412,386,304,0,397
8068,21,1,343,358,412,334,334,1,334
5904,32,0,343,358,369,369,369,1,397
494,47,1,343,358,412,427,427,3,435.5
1576,32,1,343,358,412,272,272,1,272
6986,38,1,343,358,412,284,264.5,1,284
2658,27,0,343,358,412,362,362,1,362
3740,42,1,343,358,412,386,530,0,397
4822,47,1,343,358,412,386,513,0,397
3591,37,0,335,358,412,335,335,1,397
7919,21,1,343,358,412,304,304,1,304
4673,42,0,343,358,516,516,516,1,397
5214,40,1,343,358,309,300.5,277,2,292
8460,27,1,300,358,412,300,300,2,397
345,27,0,353,358,412,353,324.57,1,397
2509,33,0,343,358,593,593,470,1,397
3050,26,1,343,282,412,282,244.06,2,397
4132,32,0,343,358,412,386,679,0,397
5755,42,1,343,358,412,386,438,0,397
7378,57,1,343,358,447,447,447,1,397
886,24,1,308,358,412,308,373,1,397
6296,27,1,343,358,412,418,418,1,418
1427,33,1,343,251,412,251,224.04,1,397
1968,47,0,343,454,412,454,349.81,1,397
6837,37,1,343,358,387,387,347,1,397
5289,39,0,361,353,412,357,342.27,2,397
1044,52,1,343,358,412,386,377,1,397
6617,32,1,343,358,412,366,366,1,366
2372,21,0,343,358,412,518,518,1,518
3723,37,1,343,358,412,340,340,1,340
5266,32,1,343,326,412,326,326,1,397
2395,47,1,343,358,412,365,365,1,365
3938,47,0,343,358,412,386,514,0,397
8160,38,0,343,358,352,352,352,3,397
5243,37,1,343,358,412,274,274,1,274
2418,32,1,343,358,412,330,316,1,330
3746,32,1,343,358,412,386,225,0,397
3915,28,0,343,358,412,386,341,0,397
3769,43,1,284,272,301,285.67,268,3,397
3892,35,1,343,358,412,350,330.33,1,350
5097,62,1,301,358,412,301,301,1,397
2564,26,1,343,451,412,451,470,1,397
8183,46,0,343,358,412,386,426.2,0,397
875,25,0,343,330,412,330,330,1,397
2541,47,1,343,358,539,539,539,1,397
3869,52,0,343,358,412,386,440,0,397
852,52,1,343,377,379,378,367.33,2,397
1190,21,0,317,358,412,317,286.6,1,397
2518,41,1,377,358,412,377,323.83,2,397
998,27,0,343,358,469,469,469,1,397
1167,30,1,343,340,412,340,271.95,1,397
2249,37,1,343,425,412,425,425,1,397
2495,31,0,343,358,364,364,361.83,1,397
3577,22,1,343,358,412,386,265.5,0,397
898,44,1,343,432,412,432,334.87,1,397
1021,37,1,343,358,412,425,425,2,425
1144,33,1,343,358,437,437,388,1,397
2226,47,1,347,358,412,347,347,1,397
2349,41,1,343,294,412,294,292.25,2,397
3623,32,1,303,358,412,303,303,1,397
4951,29,1,383,358,412,383,383,1,397
8283,21,0,343,384,412,384,384,1,397
706,37,1,298,358,412,298,298,1,397
6955,32,1,343,393,412,393,393,1,397
4061,21,0,343,358,412,520,520,1,520
7891,27,1,343,358,448,448,448,1,397
5389,35,0,369,358,412,369,354,1,397
4997,42,0,377.5,358,412,377.5,379,3,397
8329,37,1,292,358,412,286,282,2,280
6325,42,1,343,358,412,435,435,1,435
4015,42,0,343,358,530,530,530,1,397
2687,32,1,343,358,412,379,379,1,379
4207,37,0,343,358,412,304,304,1,304
7699,21,0,343,358,412,386,377,1,397
8037,37,0,409,358,412,409,409,1,397
5535,27,0,343,358,412,321,321,1,321
6371,27,1,343,358,412,336,336,1,336
8137,47,1,343,358,412,488,488,1,488
5143,35,1,343,358,412,386,330,1,397
6471,27,0,390,358,412,390,390,1,397
6809,42,0,351,358,412,351,351,1,397
7745,26,0,260,245,275,260,260,3,397
7991,62,1,343,358,299,299,299,1,397
5581,46,1,383,341,405,376.33,335,5,397
6663,21,0,343,358,412,359,347,1,359
6909,16,1,343,358,412,386,402,0,397
7845,27,1,343,358,412,316,316,1,316
5435,19,1,343,358,412,327,327,1,327
6517,21,1,343,358,412,450,450,1,450
6763,47,1,343,358,479,479,479,3,397
4874,27,0,343,358,575,575,575,1,397
1459,42,0,343,358,412,357,357,1,357
1957,32,1,343,358,412,407,407,1,407
7032,27,1,343,358,488,488,488,1,397
8598,47,1,343,358,531,531,531,1,397
5727,30,1,343,358,277,277,277,2,397
7553,21,1,343,358,412,374,374,1,374
1436,38,0,343,358,413,406,391,2,397
1934,44,1,343,358,391,391,345.25,2,397
3500,42,1,343,377,412,377,377,1,397
8406,42,1,343,358,465,465,465,1,397
8575,42,1,343,358,412,429,429,1,429
583,42,1,343,358,428,428,428,1,397
2833,42,1,343,358,412,280,280,1,280
560,37,1,343,358,412,357,357,1,357
7101,55,1,343,467,412,467,447,1,397
2810,65,1,343,358,412,431,353.33,1,431
7224,34,1,365,394,412,379.5,353.6,2,397
6179,37,1,343,358,412,386,451,0,397
4705,43,1,343,358,432,432,355.2,1,397
460,42,1,343,395,412,395,395,1,397
2126,25,0,343,358,412,386,368,0,397
4682,40,1,343,358,376,364,329.6,2,352
4805,34,1,343,358,461,440.33,440.33,3,399
8475,27,1,343,358,412,478,478,1,478
483,33,1,343,358,369,369,309.73,1,397
2641,37,0,343,358,412,386,397,0,397
85,53,1,343,358,445,445,390,1,397
3331,42,1,271.5,358,412,271.5,236.05,3,397
752,27,0,343,358,346,346,316.5,1,397
1834,45,1,376,358,412,376,328.67,1,397
62,42,1,343,358,412,460,460,1,460
3308,10,0,305,358,412,305,278.5,1,397
775,25,1,324,371,412,347.5,292.5,2,397
1267,42,1,343,358,412,500,500,1,500
1857,37,1,343,358,412,386,283.14,0,397
291,45,1,343,358,412,400,360.83,1,400
3208,42,1,343,319,347,333,327.33,2,397
8698,47,1,343,358,412,480,407,1,480
2710,29,1,283,358,412,283,283,1,397
3600,70,1,343,506,412,506,506,1,397
7430,27,1,343,358,412,394,394,1,394
6932,25,1,343,441,423,432,332.1,2,397
3102,32,1,343,337,412,337,324.67,1,397
4582,37,1,316,358,412,316,297.5,1,397
254,32,1,343,358,412,416,416,1,416
1336,52,1,343,358,412,308,308,1,308
1665,42,0,343,358,412,351,337.5,1,351
7324,21,0,343,358,412,488,488,1,488
4974,52,0,343,451,412,451,451,1,397
8306,44,1,343,280,412,280,275,1,397
6056,52,1,343,358,412,527,543,1,527
1728,27,1,304,358,412,304,304,1,397
3792,62,1,343,358,412,513,513,1,513
8114,24,0,352,358,412,352,283,1,397
5950,32,0,343,358,412,436,436,1,436
5956,32,1,343,358,412,294,294,1,294
1628,47,1,343,358,414,414,414,1,397
4184,42,1,343,358,412,382,382,1,382
8014,70,1,343,358,412,587,587,2,587
5850,43,1,244,358,412,241.5,227.29,3,239
6348,33,1,343,308,291,299.5,281.25,2,397
4576,58,0,345,343.5,412,344,313.7,4,397
5166,42,1,414.5,396.5,476.75,447.27,434.63,16,453
5658,22,0,335,330,412,332.5,349.75,2,397
6248,57,1,343,358,407,407,407,1,397
7330,32,0,343,358,412,415,415,1,415
4084,27,0,343,358,412,386,413,0,397
7722,21,1,390,358,412,390,390,1,397
4476,32,1,343,358,332,332,332,1,397
5558,43,1,343,358,390,390,317.25,1,397
6640,35,1,343,315.5,412,315.5,384.8,2,397
546,27,1,343,358,583,583,583,1,397
1542,35,0,343,358,328,328,306,1,397
4436,32,1,343,358,412,352,352,1,352
5764,33,1,343,358,412,323,299.5,1,323
3225,36,0,343,307,412,307,277,1,397
8489,42,0,343,358,575,575,575,1,397
500,36,0,345,353,412,349,349,2,397
7493,27,0,343,358,384,384,384,1,397
1496,21,1,343,363,412,363,363,1,397
7161,45,1,343,358,412,303,273.75,1,303
6165,32,0,343,358,412,386,387,0,397
191,42,1,343,358,496,496,496,1,397
523,37,1,343,358,390,376,376,2,362
7470,34,1,318,358,364,341,341,2,397
6142,35,0,343,358,412,320.5,320.67,2,329
1519,36,1,343,358,300,300,279.25,2,397
4290,44,1,409,358,412,409,375,2,397
1711,39,0,343,358,412,386,441,3,397
7616,62,1,343,358,412,386,389,0,397
7639,37,1,343,358,421,421,421,1,397
354,57,1,343,358,314,314,314,1,397
477,45,1,343,358,328,328,295.5,1,397
1688,57,1,343,358,412,546,546,1,546
6969,37,1,343,358,361,340,403.25,2,319
3016,37,1,343,357,412,357,357,1,397
7662,57,1,343,358,412,416,416,1,416
4244,47,1,343,358,466,466,466,1,397
4413,43,1,343,358,498,498,431.5,1,397
331,23,1,377,358,328,352.5,269.16,5,397
7808,33,1,343,358,412,386,307,1,397
4267,52,1,343,358,494,494,482,1,397
2939,32,1,343,358,412,386,347,0,397
4891,57,1,366,358,412,366,366,1,397
5887,35,0,343,358,378,378,321,1,397
268,16,1,343,358,518,518,518,1,397
1559,45,1,343,358,412,479,479,1,479
2770,55,1,343,358,412,394,381,1,394
4098,26,1,343,358,412,386,371.33,0,397
7407,21,1,343,358,382,382,382,1,397
669,41,1,248,358,412,248,231.8,1,397
6411,33,0,343,358,412,359,334.5,1,359
1751,37,1,343,358,412,331,331,1,331
1997,47,1,228,358,412,228,228,1,397
2578,37,1,343,358,440,440,440,1,397
3079,36,1,343,320,412,320,281.5,1,397
6079,42,1,343,358,412,386,344,0,397
4937,42,1,325,313,412,319,351.17,3,397
5933,53,1,343,358,412,351,340.5,1,351
6019,43,1,343,366,412,366,351.5,1,397
1605,52,0,343,358,412,386,377,1,397
7015,27,1,343,358,412,377,377,1,377
4307,49,1,343,358,474,474,406.5,1,397
22,26,0,343,349,412,349,323.5,2,397
8635,32,0,343,358,412,545,545,1,545
2143,57,1,343,358,560,560,560,1,397
5973,27,0,343,358,412,386,378,0,397
3417,42,0,343,358,412,355,355,1,355
3663,52,1,343,358,412,348,348,1,348
4499,16,0,343,358,412,359,336.33,1,359
